Date,TemAver,SID,year,season
1991-09-26,19.9,57926,1991,1
1991-09-27,22.0,57926,1991,1
1991-09-28,24.0,57926,1991,1
1991-09-29,23.3,57926,1991,1
1991-09-30,22.3,57926,1991,1
1991-10-01,22.7,57926,1991,1
1991-10-02,23.0,57926,1991,1
1991-10-03,23.9,57926,1991,1
1991-10-04,22.5,57926,1991,1
1991-10-05,20.0,57926,1991,1
1991-10-06,19.2,57926,1991,1
1991-10-07,19.3,57926,1991,1
1991-10-08,21.6,57926,1991,1
1991-10-09,21.5,57926,1991,1
1991-10-10,22.8,57926,1991,1
1991-10-11,20.3,57926,1991,1
1991-10-12,18.3,57926,1991,1
1991-10-13,18.8,57926,1991,1
1991-10-14,18.7,57926,1991,1
1991-10-15,18.6,57926,1991,1
1991-10-16,18.2,57926,1991,1
1991-10-17,18.8,57926,1991,1
1991-10-18,19.3,57926,1991,1
1991-10-19,16.7,57926,1991,1
1991-10-20,14.7,57926,1991,1
1991-10-21,14.3,57926,1991,1
1991-10-22,14.4,57926,1991,1
1991-10-23,14.9,57926,1991,1
1991-10-24,17.0,57926,1991,1
1991-10-25,16.2,57926,1991,1
1991-10-26,18.4,57926,1991,1
1991-10-27,17.7,57926,1991,1
1991-10-28,13.9,57926,1991,1
1991-10-29,12.5,57926,1991,1
1991-10-30,15.0,57926,1991,1
1991-10-31,16.2,57926,1991,1
1991-11-01,14.0,57926,1991,1
1991-11-02,14.9,57926,1991,1
1991-11-03,15.3,57926,1991,1
1991-11-04,16.2,57926,1991,1
1991-11-05,15.9,57926,1991,1
1991-11-06,16.6,57926,1991,1
1991-11-07,17.9,57926,1991,1
1992-05-28,22.2,57926,1992,1
1992-05-29,23.0,57926,1992,1
1992-05-30,25.3,57926,1992,1
1992-05-31,26.5,57926,1992,1
1992-06-01,26.2,57926,1992,1
1992-06-02,25.7,57926,1992,1
1992-06-03,24.5,57926,1992,1
1992-06-04,26.1,57926,1992,1
1992-06-05,26.1,57926,1992,1
1992-06-06,23.7,57926,1992,1
1992-06-07,24.9,57926,1992,1
1992-06-08,24.8,57926,1992,1
1992-06-09,25.2,57926,1992,1
1992-06-10,25.8,57926,1992,1
1992-06-11,25.3,57926,1992,1
1992-06-12,24.9,57926,1992,1
1992-06-13,25.3,57926,1992,1
1992-06-14,26.6,57926,1992,1
1992-06-15,26.8,57926,1992,1
1992-06-16,24.1,57926,1992,1
1992-06-17,24.1,57926,1992,1
1992-06-18,22.5,57926,1992,1
1992-06-19,24.2,57926,1992,1
1992-06-20,26.1,57926,1992,1
1992-06-21,26.2,57926,1992,1
1992-06-22,25.7,57926,1992,1
1992-06-23,22.5,57926,1992,1
1992-06-24,21.9,57926,1992,1
1992-06-25,21.9,57926,1992,1
1992-06-26,20.3,57926,1992,1
1992-06-27,22.3,57926,1992,1
1992-06-28,24.2,57926,1992,1
1992-06-29,24.4,57926,1992,1
1992-06-30,25.2,57926,1992,1
1992-07-01,25.4,57926,1992,1
1992-07-02,25.3,57926,1992,1
1992-07-03,26.4,57926,1992,1
1992-07-04,24.4,57926,1992,1
1992-07-05,22.7,57926,1992,1
1992-07-06,23.8,57926,1992,1
1992-07-07,23.3,57926,1992,1
1992-07-08,24.7,57926,1992,1
1992-07-09,25.2,57926,1992,1
1992-07-10,23.9,57926,1992,1
1992-07-11,24.5,57926,1992,1
1992-07-12,24.9,57926,1992,1
1992-07-13,24.8,57926,1992,1
1992-07-14,22.9,57926,1992,1
1992-07-15,25.0,57926,1992,1
1992-07-16,26.5,57926,1992,1
1992-07-17,26.5,57926,1992,1
1992-07-18,26.8,57926,1992,1
1992-07-19,26.0,57926,1992,1
1992-07-20,27.6,57926,1992,1
1992-07-21,24.7,57926,1992,1
1992-07-22,25.4,57926,1992,1
1992-07-23,24.5,57926,1992,1
1992-07-24,23.4,57926,1992,1
1992-07-25,24.4,57926,1992,1
1992-07-26,25.5,57926,1992,1
1992-07-27,25.4,57926,1992,1
1992-07-28,25.8,57926,1992,1
1992-07-29,26.0,57926,1992,1
1992-07-30,26.7,57926,1992,1
1992-07-31,27.3,57926,1992,1
1992-08-01,27.5,57926,1992,1
1992-08-02,27.9,57926,1992,1
1992-08-03,27.6,57926,1992,1
1992-08-04,27.2,57926,1992,1
1992-08-05,28.1,57926,1992,1
1992-08-06,26.7,57926,1992,1
1992-08-07,27.2,57926,1992,1
1992-08-08,27.9,57926,1992,1
1992-08-09,28.6,57926,1992,1
1992-08-10,26.6,57926,1992,1
1992-08-11,27.1,57926,1992,1
1992-08-12,26.9,57926,1992,1
1992-08-13,28.3,57926,1992,1
1992-08-14,25.2,57926,1992,1
1992-08-15,26.8,57926,1992,1
1992-08-16,25.5,57926,1992,1
1992-08-17,25.9,57926,1992,1
1992-08-18,25.1,57926,1992,1
1992-08-19,26.0,57926,1992,1
1992-08-20,26.9,57926,1992,1
1992-08-21,25.6,57926,1992,1
1992-08-22,24.3,57926,1992,1
1992-08-23,24.5,57926,1992,1
1992-08-24,24.5,57926,1992,1
1992-08-25,25.1,57926,1992,1
1992-08-26,25.3,57926,1992,1
1992-08-27,26.2,57926,1992,1
1992-08-28,27.1,57926,1992,1
1992-08-29,28.3,57926,1992,1
1992-08-30,26.7,57926,1992,1
1992-08-31,25.2,57926,1992,1
1992-09-01,25.5,57926,1992,1
1992-09-02,26.5,57926,1992,1
1992-09-03,26.2,57926,1992,1
1992-09-04,26.8,57926,1992,1
1992-09-05,28.6,57926,1992,1
1992-09-06,26.0,57926,1992,1
1992-09-07,24.7,57926,1992,1
1992-09-08,23.7,57926,1992,1
1992-09-09,22.4,57926,1992,1
1992-09-10,23.6,57926,1992,1
1992-09-11,26.5,57926,1992,1
1992-09-12,27.6,57926,1992,1
1992-09-13,28.6,57926,1992,1
1992-09-14,25.6,57926,1992,1
1992-09-15,26.8,57926,1992,1
1992-09-16,26.0,57926,1992,1
1992-09-17,22.7,57926,1992,1
1992-09-18,23.3,57926,1992,1
1992-09-19,25.4,57926,1992,1
1992-09-20,25.7,57926,1992,1
1992-09-21,25.1,57926,1992,1
1992-09-22,24.4,57926,1992,1
1992-09-23,24.0,57926,1992,1
1992-09-24,25.3,57926,1992,1
1992-09-25,25.8,57926,1992,1
1992-09-26,25.3,57926,1992,1
1992-09-27,25.1,57926,1992,1
1992-09-28,21.6,57926,1992,1
1992-09-29,21.5,57926,1992,1
1992-09-30,23.1,57926,1992,1
1992-10-01,24.5,57926,1992,1
1992-10-02,25.8,57926,1992,1
1992-10-03,25.3,57926,1992,1
1992-10-04,21.9,57926,1992,1
1992-10-05,15.7,57926,1992,1
1992-10-06,15.0,57926,1992,1
1992-10-07,19.8,57926,1992,1
1992-10-08,19.4,57926,1992,1
1992-10-09,18.1,57926,1992,1
1992-10-10,19.6,57926,1992,1
1992-10-11,16.7,57926,1992,1
1992-10-12,15.5,57926,1992,1
1992-10-13,15.0,57926,1992,1
1992-10-14,16.1,57926,1992,1
1992-10-15,18.1,57926,1992,1
1992-10-16,17.4,57926,1992,1
1992-10-17,18.3,57926,1992,1
1992-10-18,19.4,57926,1992,1
1992-10-19,17.0,57926,1992,1
1992-10-20,16.1,57926,1992,1
1992-10-21,18.5,57926,1992,1
1992-10-22,16.6,57926,1992,1
1992-10-23,15.2,57926,1992,1
1992-10-24,14.7,57926,1992,1
1992-10-25,15.4,57926,1992,1
1992-10-26,18.2,57926,1992,1
1992-10-27,16.5,57926,1992,1
1992-10-28,17.2,57926,1992,1
1992-10-29,17.5,57926,1992,1
1992-10-30,18.7,57926,1992,1
1992-10-31,18.9,57926,1992,1
1992-11-01,18.6,57926,1992,1
1992-11-02,20.4,57926,1992,1
1992-11-03,16.2,57926,1992,1
1992-11-04,18.6,57926,1992,1
1993-05-31,26.6,57926,1993,1
1993-06-01,25.6,57926,1993,1
1993-06-02,25.2,57926,1993,1
1993-06-03,26.5,57926,1993,1
1993-06-04,24.4,57926,1993,1
1993-06-05,22.7,57926,1993,1
1993-06-06,24.3,57926,1993,1
1993-06-07,23.9,57926,1993,1
1993-06-08,23.3,57926,1993,1
1993-06-09,25.3,57926,1993,1
1993-06-10,25.5,57926,1993,1
1993-06-11,27.1,57926,1993,1
1993-06-12,24.6,57926,1993,1
1993-06-13,25.3,57926,1993,1
1993-06-14,24.2,57926,1993,1
1993-06-15,26.4,57926,1993,1
1993-06-16,26.6,57926,1993,1
1993-06-17,23.3,57926,1993,1
1993-06-18,24.6,57926,1993,1
1993-06-19,26.5,57926,1993,1
1993-06-20,27.0,57926,1993,1
1993-06-21,28.0,57926,1993,1
1993-06-22,23.8,57926,1993,1
1993-06-23,24.8,57926,1993,1
1993-06-24,26.3,57926,1993,1
1993-06-25,27.2,57926,1993,1
1993-06-26,27.5,57926,1993,1
1993-06-27,28.4,57926,1993,1
1993-06-28,26.0,57926,1993,1
1993-06-29,24.2,57926,1993,1
1993-06-30,24.0,57926,1993,1
1993-07-01,24.2,57926,1993,1
1993-07-02,24.8,57926,1993,1
1993-07-03,26.8,57926,1993,1
1993-07-04,24.4,57926,1993,1
1993-07-05,22.9,57926,1993,1
1993-07-06,24.1,57926,1993,1
1993-07-07,23.8,57926,1993,1
1993-07-08,24.2,57926,1993,1
1993-07-09,24.6,57926,1993,1
1993-07-10,25.7,57926,1993,1
1993-07-11,26.6,57926,1993,1
1993-07-12,25.8,57926,1993,1
1993-07-13,25.5,57926,1993,1
1993-07-14,26.4,57926,1993,1
1993-07-15,26.7,57926,1993,1
1993-07-16,27.4,57926,1993,1
1993-07-17,26.8,57926,1993,1
1993-07-18,27.7,57926,1993,1
1993-07-19,25.5,57926,1993,1
1993-07-20,24.3,57926,1993,1
1993-07-21,25.1,57926,1993,1
1993-07-22,26.5,57926,1993,1
1993-07-23,26.8,57926,1993,1
1993-07-24,27.1,57926,1993,1
1993-07-25,28.0,57926,1993,1
1993-07-26,27.7,57926,1993,1
1993-07-27,26.8,57926,1993,1
1993-07-28,26.7,57926,1993,1
1993-07-29,28.0,57926,1993,1
1993-07-30,27.6,57926,1993,1
1993-07-31,25.5,57926,1993,1
1993-08-01,25.9,57926,1993,1
1993-08-02,25.1,57926,1993,1
1993-08-03,26.7,57926,1993,1
1993-08-04,27.4,57926,1993,1
1993-08-05,28.2,57926,1993,1
1993-08-06,27.6,57926,1993,1
1993-08-07,27.4,57926,1993,1
1993-08-08,25.2,57926,1993,1
1993-08-09,25.5,57926,1993,1
1993-08-10,26.3,57926,1993,1
1993-08-11,27.1,57926,1993,1
1993-08-12,25.8,57926,1993,1
1993-08-13,27.2,57926,1993,1
1993-08-14,26.9,57926,1993,1
1993-08-15,27.2,57926,1993,1
1993-08-16,26.3,57926,1993,1
1993-08-17,25.0,57926,1993,1
1993-08-18,24.8,57926,1993,1
1993-08-19,25.5,57926,1993,1
1993-08-20,25.2,57926,1993,1
1993-08-21,25.0,57926,1993,1
1993-08-22,23.4,57926,1993,1
1993-08-23,24.6,57926,1993,1
1993-08-24,25.7,57926,1993,1
1993-08-25,27.1,57926,1993,1
1993-08-26,25.6,57926,1993,1
1993-08-27,25.4,57926,1993,1
1993-08-28,24.8,57926,1993,1
1993-08-29,23.1,57926,1993,1
1993-08-30,22.2,57926,1993,1
1993-08-31,22.5,57926,1993,1
1993-09-01,22.5,57926,1993,1
1993-09-02,23.9,57926,1993,1
1993-09-03,24.0,57926,1993,1
1993-09-04,21.1,57926,1993,1
1993-09-05,22.9,57926,1993,1
1993-09-06,24.0,57926,1993,1
1993-09-07,24.4,57926,1993,1
1993-09-08,24.6,57926,1993,1
1993-09-09,24.9,57926,1993,1
1993-09-10,25.1,57926,1993,1
1993-09-11,24.3,57926,1993,1
1993-09-12,22.9,57926,1993,1
1993-09-13,24.7,57926,1993,1
1993-09-14,25.0,57926,1993,1
1993-09-15,24.8,57926,1993,1
1993-09-16,25.7,57926,1993,1
1993-09-17,26.3,57926,1993,1
1993-09-18,24.5,57926,1993,1
1993-09-19,24.1,57926,1993,1
1993-09-20,25.1,57926,1993,1
1993-09-21,25.4,57926,1993,1
1993-09-22,23.8,57926,1993,1
1993-09-23,22.4,57926,1993,1
1993-09-24,21.3,57926,1993,1
1993-09-25,21.0,57926,1993,1
1993-09-26,21.3,57926,1993,1
1993-09-27,22.7,57926,1993,1
1993-09-28,23.2,57926,1993,1
1993-09-29,19.1,57926,1993,1
1993-09-30,19.0,57926,1993,1
1993-10-01,16.6,57926,1993,1
1993-10-02,17.8,57926,1993,1
1993-10-03,17.3,57926,1993,1
1993-10-04,18.7,57926,1993,1
1993-10-05,19.2,57926,1993,1
1993-10-06,17.1,57926,1993,1
1993-10-07,18.0,57926,1993,1
1993-10-08,18.3,57926,1993,1
1993-10-09,20.6,57926,1993,1
1993-10-10,20.9,57926,1993,1
1993-10-11,20.6,57926,1993,1
1993-10-12,19.3,57926,1993,1
1993-10-13,19.0,57926,1993,1
1993-10-14,18.3,57926,1993,1
1993-10-15,17.8,57926,1993,1
1993-10-16,18.6,57926,1993,1
1993-10-17,17.8,57926,1993,1
1993-10-18,17.8,57926,1993,1
1993-10-19,16.6,57926,1993,1
1993-10-20,17.2,57926,1993,1
1993-10-21,16.5,57926,1993,1
1993-10-22,17.3,57926,1993,1
1993-10-23,17.7,57926,1993,1
1993-10-24,18.8,57926,1993,1
1993-10-25,19.4,57926,1993,1
1993-10-26,15.9,57926,1993,1
1993-10-27,15.9,57926,1993,1
1993-10-28,14.7,57926,1993,1
1993-10-29,15.3,57926,1993,1
1993-10-30,14.9,57926,1993,1
1993-10-31,14.4,57926,1993,1
1993-11-01,14.9,57926,1993,1
1993-11-02,13.4,57926,1993,1
1993-11-03,13.6,57926,1993,1
1993-11-04,14.3,57926,1993,1
1993-11-05,18.7,57926,1993,1
1993-11-06,20.8,57926,1993,1
1993-11-07,19.3,57926,1993,1
1990-06-09,26.2,58027,1990,1
1990-06-10,28.0,58027,1990,1
1990-06-11,27.8,58027,1990,1
1990-06-12,26.8,58027,1990,1
1990-06-13,27.9,58027,1990,1
1990-06-14,25.2,58027,1990,1
1990-06-15,22.1,58027,1990,1
1990-06-16,24.1,58027,1990,1
1990-06-17,25.8,58027,1990,1
1990-06-18,24.7,58027,1990,1
1990-06-19,22.2,58027,1990,1
1990-06-20,21.0,58027,1990,1
1990-06-21,23.2,58027,1990,1
1990-06-22,26.7,58027,1990,1
1990-06-23,28.2,58027,1990,1
1990-06-24,26.2,58027,1990,1
1990-06-25,24.1,58027,1990,1
1990-06-26,23.2,58027,1990,1
1990-06-27,25.9,58027,1990,1
1990-06-28,26.4,58027,1990,1
1990-06-29,27.6,58027,1990,1
1990-06-30,25.4,58027,1990,1
1990-07-01,22.6,58027,1990,1
1990-07-02,24.0,58027,1990,1
1990-07-03,26.7,58027,1990,1
1990-07-04,27.4,58027,1990,1
1990-07-05,29.9,58027,1990,1
1990-07-06,31.2,58027,1990,1
1990-07-07,28.7,58027,1990,1
1990-07-08,30.5,58027,1990,1
1990-07-09,32.2,58027,1990,1
1990-07-10,27.4,58027,1990,1
1990-07-11,26.4,58027,1990,1
1990-07-12,28.2,58027,1990,1
1990-07-13,30.2,58027,1990,1
1990-07-14,30.4,58027,1990,1
1990-07-15,30.7,58027,1990,1
1990-07-16,29.8,58027,1990,1
1990-07-17,25.9,58027,1990,1
1990-07-18,26.2,58027,1990,1
1990-07-19,25.5,58027,1990,1
1990-07-20,25.5,58027,1990,1
1990-07-21,28.2,58027,1990,1
1990-07-22,30.3,58027,1990,1
1990-07-23,31.5,58027,1990,1
1990-07-24,31.1,58027,1990,1
1990-07-25,28.0,58027,1990,1
1990-07-26,26.1,58027,1990,1
1990-07-27,26.8,58027,1990,1
1990-07-28,25.9,58027,1990,1
1990-07-29,27.2,58027,1990,1
1990-07-30,28.2,58027,1990,1
1990-07-31,28.2,58027,1990,1
1990-08-01,28.4,58027,1990,1
1990-08-02,26.9,58027,1990,1
1990-08-03,25.0,58027,1990,1
1990-08-04,25.3,58027,1990,1
1990-08-05,25.5,58027,1990,1
1990-08-06,25.6,58027,1990,1
1990-08-07,26.8,58027,1990,1
1990-08-08,26.8,58027,1990,1
1990-08-09,25.7,58027,1990,1
1990-08-10,27.2,58027,1990,1
1990-08-11,27.9,58027,1990,1
1990-08-12,27.2,58027,1990,1
1990-08-13,27.1,58027,1990,1
1990-08-14,26.8,58027,1990,1
1990-08-15,24.7,58027,1990,1
1990-08-16,24.6,58027,1990,1
1990-08-17,21.5,58027,1990,1
1990-08-18,25.3,58027,1990,1
1990-08-19,27.0,58027,1990,1
1990-08-20,27.2,58027,1990,1
1990-08-21,27.6,58027,1990,1
1990-08-22,27.7,58027,1990,1
1990-08-23,27.8,58027,1990,1
1990-08-24,26.8,58027,1990,1
1990-08-25,27.0,58027,1990,1
1990-08-26,28.5,58027,1990,1
1990-08-27,28.1,58027,1990,1
1990-08-28,28.7,58027,1990,1
1990-08-29,28.6,58027,1990,1
1990-08-30,28.0,58027,1990,1
1990-08-31,27.3,58027,1990,1
1990-09-01,25.7,58027,1990,1
1990-09-02,25.2,58027,1990,1
1990-09-03,26.2,58027,1990,1
1990-09-04,25.8,58027,1990,1
1990-09-05,24.6,58027,1990,1
1990-09-06,24.2,58027,1990,1
1990-09-07,25.1,58027,1990,1
1990-09-08,27.2,58027,1990,1
1990-09-09,26.3,58027,1990,1
1990-09-10,21.0,58027,1990,1
1990-09-11,22.6,58027,1990,1
1990-09-12,22.8,58027,1990,1
1990-09-13,23.1,58027,1990,1
1990-09-14,22.3,58027,1990,1
1990-09-15,22.7,58027,1990,1
1990-09-16,22.8,58027,1990,1
1990-09-17,20.2,58027,1990,1
1990-09-18,18.9,58027,1990,1
1990-09-19,19.9,58027,1990,1
1990-09-20,21.3,58027,1990,1
1990-09-21,22.3,58027,1990,1
1990-09-22,22.6,58027,1990,1
1990-09-23,20.9,58027,1990,1
1990-09-24,20.8,58027,1990,1
1990-09-25,20.4,58027,1990,1
1990-09-26,19.8,58027,1990,1
1990-09-27,21.3,58027,1990,1
1990-09-28,21.2,58027,1990,1
1990-09-29,20.4,58027,1990,1
1990-09-30,21.3,58027,1990,1
1990-10-01,18.7,58027,1990,1
1990-10-02,17.8,58027,1990,1
1990-10-03,19.0,58027,1990,1
1990-10-04,19.6,58027,1990,1
1990-10-05,20.4,58027,1990,1
1990-10-06,21.4,58027,1990,1
1990-10-07,17.9,58027,1990,1
1990-10-08,19.0,58027,1990,1
1990-10-09,15.6,58027,1990,1
1990-10-10,14.3,58027,1990,1
1990-10-11,16.0,58027,1990,1
1990-10-12,15.2,58027,1990,1
1990-10-13,16.4,58027,1990,1
1990-10-14,17.9,58027,1990,1
1990-10-15,18.4,58027,1990,1
1990-10-16,18.4,58027,1990,1
1990-10-17,17.2,58027,1990,1
1990-10-18,15.5,58027,1990,1
1990-10-19,15.4,58027,1990,1
1990-10-20,15.3,58027,1990,1
1990-10-21,16.1,58027,1990,1
1990-10-22,16.2,58027,1990,1
1990-10-23,15.4,58027,1990,1
1990-10-24,12.8,58027,1990,1
1990-10-25,10.7,58027,1990,1
1990-10-26,13.0,58027,1990,1
1990-10-27,12.2,58027,1990,1
1990-10-28,13.4,58027,1990,1
1990-10-29,15.9,58027,1990,1
1990-10-30,17.0,58027,1990,1
1990-10-31,17.0,58027,1990,1
1990-11-01,15.8,58027,1990,1
1990-11-02,14.5,58027,1990,1
1990-11-03,13.5,58027,1990,1
1990-11-04,14.0,58027,1990,1
1990-11-05,14.8,58027,1990,1
1990-11-06,16.3,58027,1990,1
1990-11-07,15.0,58027,1990,1
1990-11-08,13.7,58027,1990,1
1990-11-09,6.9,58027,1990,1
1990-11-10,6.1,58027,1990,1
1990-11-11,10.5,58027,1990,1
1990-11-12,11.5,58027,1990,1
1990-11-13,12.4,58027,1990,1
1990-11-14,13.7,58027,1990,1
1990-11-15,12.6,58027,1990,1
1990-11-16,12.5,58027,1990,1
1991-06-15,20.2,58027,1991,1
1991-06-16,23.8,58027,1991,1
1991-06-17,24.7,58027,1991,1
1991-06-18,25.1,58027,1991,1
1991-06-19,24.8,58027,1991,1
1991-06-20,25.4,58027,1991,1
1991-06-21,27.4,58027,1991,1
1991-06-22,26.2,58027,1991,1
1991-06-23,25.7,58027,1991,1
1991-06-24,21.4,58027,1991,1
1991-06-25,21.5,58027,1991,1
1991-06-26,24.4,58027,1991,1
1991-06-27,28.0,58027,1991,1
1991-06-28,29.2,58027,1991,1
1991-06-29,27.5,58027,1991,1
1991-06-30,27.9,58027,1991,1
1991-07-01,26.6,58027,1991,1
1991-07-02,27.1,58027,1991,1
1991-07-03,26.5,58027,1991,1
1991-07-04,27.4,58027,1991,1
1991-07-05,27.8,58027,1991,1
1991-07-06,24.5,58027,1991,1
1991-07-07,25.3,58027,1991,1
1991-07-08,25.8,58027,1991,1
1991-07-09,24.2,58027,1991,1
1991-07-10,23.8,58027,1991,1
1991-07-11,26.1,58027,1991,1
1991-07-12,26.0,58027,1991,1
1991-07-13,27.0,58027,1991,1
1991-07-14,25.6,58027,1991,1
1991-07-15,27.3,58027,1991,1
1991-07-16,27.7,58027,1991,1
1991-07-17,28.4,58027,1991,1
1991-07-18,30.8,58027,1991,1
1991-07-19,32.0,58027,1991,1
1991-07-20,30.1,58027,1991,1
1991-07-21,31.2,58027,1991,1
1991-07-22,31.5,58027,1991,1
1991-07-23,32.1,58027,1991,1
1991-07-24,32.2,58027,1991,1
1991-07-25,28.1,58027,1991,1
1991-07-26,28.3,58027,1991,1
1991-07-27,28.9,58027,1991,1
1991-07-28,27.9,58027,1991,1
1991-07-29,27.4,58027,1991,1
1991-07-30,28.4,58027,1991,1
1991-07-31,28.5,58027,1991,1
1991-08-01,22.6,58027,1991,1
1991-08-02,23.5,58027,1991,1
1991-08-03,22.7,58027,1991,1
1991-08-04,24.0,58027,1991,1
1991-08-05,25.4,58027,1991,1
1991-08-06,24.4,58027,1991,1
1991-08-07,24.8,58027,1991,1
1991-08-08,25.6,58027,1991,1
1991-08-09,26.2,58027,1991,1
1991-08-10,26.0,58027,1991,1
1991-08-11,26.0,58027,1991,1
1991-08-12,25.4,58027,1991,1
1991-08-13,25.9,58027,1991,1
1991-08-14,26.7,58027,1991,1
1991-08-15,27.9,58027,1991,1
1991-08-16,28.1,58027,1991,1
1991-08-17,26.5,58027,1991,1
1991-08-18,26.3,58027,1991,1
1991-08-19,26.2,58027,1991,1
1991-08-20,27.0,58027,1991,1
1991-08-21,28.3,58027,1991,1
1991-08-22,28.2,58027,1991,1
1991-08-23,25.6,58027,1991,1
1991-08-24,22.5,58027,1991,1
1991-08-25,24.6,58027,1991,1
1991-08-26,26.4,58027,1991,1
1991-08-27,25.7,58027,1991,1
1991-08-28,24.8,58027,1991,1
1991-08-29,24.4,58027,1991,1
1991-08-30,22.4,58027,1991,1
1991-08-31,25.2,58027,1991,1
1991-09-01,27.2,58027,1991,1
1991-09-02,25.2,58027,1991,1
1991-09-03,25.0,58027,1991,1
1991-09-04,21.5,58027,1991,1
1991-09-05,23.8,58027,1991,1
1991-09-06,25.3,58027,1991,1
1991-09-07,24.0,58027,1991,1
1991-09-08,24.6,58027,1991,1
1991-09-09,24.4,58027,1991,1
1991-09-10,24.6,58027,1991,1
1991-09-11,20.9,58027,1991,1
1991-09-12,20.8,58027,1991,1
1991-09-13,20.4,58027,1991,1
1991-09-14,21.3,58027,1991,1
1991-09-15,22.1,58027,1991,1
1991-09-16,21.9,58027,1991,1
1991-09-17,22.5,58027,1991,1
1991-09-18,22.5,58027,1991,1
1991-09-19,20.2,58027,1991,1
1991-09-20,19.9,58027,1991,1
1991-09-21,20.6,58027,1991,1
1991-09-22,21.0,58027,1991,1
1991-09-23,21.1,58027,1991,1
1991-09-24,21.1,58027,1991,1
1991-09-25,18.8,58027,1991,1
1991-09-26,18.1,58027,1991,1
1991-09-27,20.5,58027,1991,1
1991-09-28,19.7,58027,1991,1
1991-09-29,20.5,58027,1991,1
1991-09-30,19.8,58027,1991,1
1991-10-01,19.6,58027,1991,1
1991-10-02,20.4,58027,1991,1
1991-10-03,15.5,58027,1991,1
1991-10-04,15.9,58027,1991,1
1991-10-05,15.7,58027,1991,1
1991-10-06,17.9,58027,1991,1
1991-10-07,17.3,58027,1991,1
1991-10-08,17.4,58027,1991,1
1991-10-09,17.2,58027,1991,1
1991-10-10,17.7,58027,1991,1
1991-10-11,19.2,58027,1991,1
1991-10-12,19.2,58027,1991,1
1991-10-13,19.5,58027,1991,1
1991-10-14,17.3,58027,1991,1
1991-10-15,17.1,58027,1991,1
1991-10-16,17.7,58027,1991,1
1991-10-17,15.3,58027,1991,1
1991-10-18,15.3,58027,1991,1
1991-10-19,10.9,58027,1991,1
1991-10-20,10.5,58027,1991,1
1991-10-21,12.6,58027,1991,1
1991-10-22,13.1,58027,1991,1
1991-10-23,15.2,58027,1991,1
1991-10-24,15.1,58027,1991,1
1991-10-25,16.8,58027,1991,1
1991-10-26,14.8,58027,1991,1
1991-10-27,8.9,58027,1991,1
1991-10-28,9.1,58027,1991,1
1991-10-29,10.8,58027,1991,1
1991-10-30,11.2,58027,1991,1
1991-10-31,10.2,58027,1991,1
1991-11-01,13.6,58027,1991,1
1991-11-02,16.1,58027,1991,1
1991-11-03,13.6,58027,1991,1
1991-11-04,13.1,58027,1991,1
1991-11-05,16.0,58027,1991,1
1991-11-06,15.4,58027,1991,1
1991-11-07,7.6,58027,1991,1
1991-11-08,6.9,58027,1991,1
1991-11-09,8.0,58027,1991,1
1991-11-10,6.7,58027,1991,1
1991-11-11,4.5,58027,1991,1
1991-11-12,7.2,58027,1991,1
1991-11-13,9.2,58027,1991,1
1991-11-14,7.8,58027,1991,1
1991-11-15,6.4,58027,1991,1
1991-11-16,7.6,58027,1991,1
1991-11-17,8.4,58027,1991,1
1991-11-18,9.7,58027,1991,1
1991-11-19,8.9,58027,1991,1
1991-11-20,5.5,58027,1991,1
1991-11-21,9.2,58027,1991,1
1991-11-22,10.0,58027,1991,1
1992-06-07,22.0,58027,1992,1
1992-06-08,26.2,58027,1992,1
1992-06-09,26.8,58027,1992,1
1992-06-10,24.6,58027,1992,1
1992-06-11,24.5,58027,1992,1
1992-06-12,25.1,58027,1992,1
1992-06-13,21.4,58027,1992,1
1992-06-14,22.0,58027,1992,1
1992-06-15,23.6,58027,1992,1
1992-06-16,24.0,58027,1992,1
1992-06-17,24.1,58027,1992,1
1992-06-18,24.3,58027,1992,1
1992-06-19,25.6,58027,1992,1
1992-06-20,24.5,58027,1992,1
1992-06-21,19.4,58027,1992,1
1992-06-22,19.7,58027,1992,1
1992-06-23,21.3,58027,1992,1
1992-06-24,23.8,58027,1992,1
1992-06-25,24.0,58027,1992,1
1992-06-26,24.3,58027,1992,1
1992-06-27,25.3,58027,1992,1
1992-06-28,24.3,58027,1992,1
1992-06-29,24.0,58027,1992,1
1992-06-30,23.7,58027,1992,1
1992-07-01,28.6,58027,1992,1
1992-07-02,29.8,58027,1992,1
1992-07-03,28.0,58027,1992,1
1992-07-04,28.4,58027,1992,1
1992-07-05,29.1,58027,1992,1
1992-07-06,27.9,58027,1992,1
1992-07-07,27.9,58027,1992,1
1992-07-08,28.4,58027,1992,1
1992-07-09,26.7,58027,1992,1
1992-07-10,25.4,58027,1992,1
1992-07-11,24.5,58027,1992,1
1992-07-12,22.5,58027,1992,1
1992-07-13,23.3,58027,1992,1
1992-07-14,23.7,58027,1992,1
1992-07-15,23.6,58027,1992,1
1992-07-16,24.2,58027,1992,1
1992-07-17,25.9,58027,1992,1
1992-07-18,28.0,58027,1992,1
1992-07-19,27.7,58027,1992,1
1992-07-20,26.3,58027,1992,1
1992-07-21,28.9,58027,1992,1
1992-07-22,27.2,58027,1992,1
1992-07-23,30.9,58027,1992,1
1992-07-24,31.3,58027,1992,1
1992-07-25,31.4,58027,1992,1
